party_id	list_order	candidate_name	official_name	profile_url	biography_kk	photo_source_url	match_score	match_margin	match_status	photo_status	r2_key	public_photo_url	asset_rights_note	collected_at	profile_url_ru	biography_ru
baitaq	10	Баяжума Асылбек	Баяжұма Асылбек	https://baytaq.kz/kk/candidates/bayazhuma-asylbek		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%2591%25D0%25B0%25D1%258F%25D0%25B6%25D1%2583%25D0%25BC%25D0%25B0%2520%25D0%2590%25D1%2581%25D1%258B%25D0%25BB%25D0%25B1%25D0%25B5%25D0%25BA.jpeg&w=3840&q=75	1.000	0.411	MATCHED	UPLOADED	candidates/baitaq/10.jpg	https://assets.open-quryltai.org/candidates/baitaq/10.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:40Z	https://baytaq.kz/ru/candidates/bayazhuma-asylbek	Баяжума Асылбек — политолог, журналист, публицист и общественный деятель, эксперт в области государственной идеологии, международной политики, экологии и устойчивого развития. Имеет более 20 лет опыта государственной службы, пройдя профессиональный путь от районного специалиста до руководящих должностей в областных государственных органах и центральном аппарате министерства. В дальнейшем работал в средствах массовой информации и институтах гражданского общества, занимаясь формированием общественного мнения, анализом государственной политики и продвижением национальных интересов. Является автором многочисленных аналитических публикаций и исследований по вопросам государственного управления, экологии, национальной безопасности, регионального развития и международной политики. В настоящее время возглавляет Акмолинский областной филиал Казахстанской партии зелёных «Байтақ». Под его руководством реализуются общественные проекты по развитию экологической культуры, повышению гражданской активности молодёжи и реализации общенациональной инициативы «Таза Қазақстан». Также занимается научно-исследовательской деятельностью, является автором книг по общественно-политическому развитию Казахстана и известен как поэт.
baitaq	12	Деркач Марина Владимировна	Деркач Марина Владимировна	https://baytaq.kz/kk/candidates/derkach-marina-vladimirovna		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-21%2520at%252011.45.02%2520AM.jpeg&w=3840&q=75	1.000	0.476	MATCHED	UPLOADED	candidates/baitaq/12.jpg	https://assets.open-quryltai.org/candidates/baitaq/12.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:42Z	https://baytaq.kz/ru/candidates/derkach-marina-vladimirovna	Деркач Марина Владимировна — эксперт в сфере креативного образования, общественный деятель, председатель Ассоциации дополнительного образования при НПП «Атамекен». Родилась в 1979 году в Актобе. Мать четверых сыновей. Основатель авторской Школы развития творческого мышления ArtLab, ставшей первой в Казахстане организацией дополнительного образования, прошедшей международную институциональную аккредитацию. По итогам реализации авторских образовательных программ зафиксировано значительное улучшение показателей здоровья учащихся. Принимала участие в работе экспертной группы при Сенате Парламента Республики Казахстан по вопросам развития креативного образования и формирования законодательной базы креативных индустрий. Является членом правления Евразийской ассоциации креативных индустрий. За вклад в развитие образования и реализацию социальных проектов награждена государственной медалью «Ерен еңбегі үшін», а также была номинирована на первую президентскую премию «АруАна» в категории «Наука и инновации». Свою общественную деятельность связывает с развитием креативного образования, поддержкой детей и молодежи, формированием безопасной образовательной среды и повышением качества человеческого капитала Казахстана.
baitaq	15	Досанов Абай Сабитович	Досанов Абай Сәбитұлы	https://baytaq.kz/kk/candidates/dosanov-abay-sabitovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1504.JPG&w=3840&q=75	0.933	0.362	MATCHED	UPLOADED	candidates/baitaq/15.jpg	https://assets.open-quryltai.org/candidates/baitaq/15.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:44Z	https://baytaq.kz/ru/candidates/dosanov-abay-sabitovich	Досанов Абай Сабитович — управленец с многолетним опытом работы в сфере транспорта, экологии и государственного управления. Имеет три высших образования по специальностям «География и туризм», «Правоведение» и «Организация перевозок, движения и эксплуатация транспорта». Общий трудовой стаж превышает 30 лет. Работал в государственных органах, системе «Кедентранссервис», АО «Вокзал-Сервис» и АО «НК «Қазақстан темір жолы». В настоящее время занимает должность заместителя директора филиала АО «НК «ҚТЖ» – «Дирекция магистральной сети» по вокзальному хозяйству, содержанию зданий и инженерных систем. В своей профессиональной и общественной деятельности уделяет особое внимание развитию транспортной инфраструктуры, обеспечению экологической безопасности, охране окружающей среды, поддержке человека труда и устойчивому развитию регионов Казахстана.
baitaq	14	Джаппарова Ардак Сарсенбековна	Жаппарова Ардак Сарсенбекқызы	https://baytaq.kz/kk/candidates/dzhapparova-ardak-sarsenbekovna		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%25B4%25D0%25B6%25D0%25B0%25D0%25BF%25D0%25BF%25D0%25B0%25D1%2580%25D0%25BE%25D0%25B2%25D0%25B0-1.jpeg&w=3840&q=75	0.928	0.438	MATCHED	UPLOADED	candidates/baitaq/14.jpg	https://assets.open-quryltai.org/candidates/baitaq/14.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:47Z	https://baytaq.kz/ru/candidates/dzhapparova-ardak-sarsenbekovna	Джаппарова Ардак Сарсенбековна — юрист, магистр права. Высшее юридическое образование получила в Таразском государственном университете имени М.Х. Дулати, затем с отличием окончила магистратуру Астанинского университета по специальности «Право». В настоящее время обучается по программе MBA в университете AlmaU. Трудовую деятельность начала в 2000 году помощником председателя Нотариальной палаты города Астаны. Работала юрисконсультом, частным нотариусом, а с 2007 года является членом Нотариальной палаты города Астаны. С 2025 года занимает должность директора ТОО «СПМК-5». Имеет более 25 лет профессионального опыта в сфере нотариата, защиты прав граждан и юридических лиц, обеспечения законности и правовой безопасности гражданского оборота. Активно поддерживает общественные инициативы, направленные на развитие правовой культуры и укрепление принципов верховенства закона. В своей профессиональной деятельности руководствуется принципами профессионализма, честности, справедливости и ответственности, считая своими главными приоритетами укрепление правового государства, защиту прав и законных интересов граждан и содействие устойчивому развитию Республики Казахстан.
baitaq	13	Джакишев Алмаз Ажибекович	Жакишев Алмаз Әжібекұлы	https://baytaq.kz/kk/candidates/dzhakishev-almaz-azhibekovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%2594%25D0%25B8%25D0%25B7%25D0%25B0%25D0%25B9%25D0%25BD%2520%25D0%25B1%25D0%25B5%25D0%25B7%2520%25D0%25BD%25D0%25B0%25D0%25B7%25D0%25B2%25D0%25B0%25D0%25BD%25D0%25B8%25D1%258F%2520(1).png&w=3840&q=75	0.917	0.280	MATCHED	UPLOADED	candidates/baitaq/13.jpg	https://assets.open-quryltai.org/candidates/baitaq/13.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:48Z	https://baytaq.kz/ru/candidates/dzhakishev-almaz-azhibekovich	Джакишев Алмаз Ажибекович — магистр технической физики и экономики, общественный деятель. С 2023 года занимает должность исполнительного секретаря Восточно-Казахстанского областного филиала Казахстанской партии зелёных «Байтақ». Окончил Восточно-Казахстанский технический университет имени Д. Серикбаева, где получил степени бакалавра и магистра по специальности «Техническая физика», а также Восточно-Казахстанский университет имени С. Аманжолова, получив степень магистра экономики. Трудовую деятельность начал инженером в Восточно-Казахстанском государственном техническом университете. В разные годы возглавлял молодежное крыло «Jas Otan» в Усть-Каменогорске, преподавал робототехнику, работал старшим преподавателем по информационно-коммуникационным технологиям, а также руководителем сектора по работе с учебными заведениями и молодежными организациями Молодежного ресурсного центра города Усть-Каменогорска. Активно занимается общественной и экологической деятельностью. За волонтерскую работу в период пандемии COVID-19 награжден медалью Президента Республики Казахстан «Халық алғысы». Также отмечен благодарственными письмами Президента Республики Казахстан, Министерства экологии и природных ресурсов, партии «Байтақ» и других государственных органов.
baitaq	17	Иманбаев Айдос Бейбитович	Иманбаев Айдос Бейбітұлы	https://baytaq.kz/kk/candidates/imanbaev-aydos-beybitovich	Иманбаев Айдос Бейбітұлы – заңгер, атқарушылық іс жүргізу саласының сарапшысы. Бұл салада 20 жылдан астам еңбек өтілі бар. Е.А. Бөкетов атындағы Қарағанды мемлекеттік университетін «Құқықтану» мамандығы бойынша тәмамдаған. Еңбек жолын сот орындаушысы қызметінен бастап, кейін ҚР Жоғарғы Соты жанындағы Соттар әкімшілігі комитетінде жетекші маманнан басқарма басшысына дейін көтерілді. Сондай-ақ Қазақстан Республикасы Әділет министрлігінде қызмет атқарды. 2022–2026 жылдары Жеке сот орындаушыларының республикалық палатасының төрағасы болды. Қызмет барысында атқарушылық іс жүргізу жүйесін цифрландыруға, оның ашықтығы мен тиімділігін арттыруға, сондай-ақ жеке сот орындаушылары институтын дамытуға елеулі үлес қосты. Әділет министрлігі жанындағы Қоғамдық кеңестің және Парламенттің заң жобалары жөніндегі жұмыс топтарының мүшесі болды. Халықаралық сот орындаушылар одағы Президентінің ТМД және Азия елдері бойынша арнайы кеңесшісі. Қазақстандық және шетелдік басылымдардың авторы, халықаралық кәсіби конференциялардың тұрақты қатысушысы.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%25A0%25D0%25B8%25D1%2581%25D1%2583%25D0%25BD%25D0%25BE%25D0%25BA3.jpg&w=3840&q=75	0.940	0.310	MATCHED	UPLOADED	candidates/baitaq/17.jpg	https://assets.open-quryltai.org/candidates/baitaq/17.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:51Z	https://baytaq.kz/ru/candidates/imanbaev-aydos-beybitovich	Иманбаев Айдос Бейбитулы — юрист, эксперт в сфере исполнительного производства с более чем 20-летним профессиональным опытом. Окончил Карагандинский государственный университет имени Е.А. Букетова по специальности «Юриспруденция». Трудовую деятельность начал судебным исполнителем. В дальнейшем работал в центральном аппарате Комитета по судебному администрированию при Верховном Суде Республики Казахстан, пройдя путь от ведущего специалиста до начальника управления, а также занимал должность в Министерстве юстиции Республики Казахстан. В 2022–2026 годах возглавлял Республиканскую палату частных судебных исполнителей. За время работы внес значительный вклад в развитие системы исполнительного производства, инициировал внедрение цифровых решений, направленных на повышение прозрачности и эффективности исполнения судебных актов, а также совершенствование деятельности института частных судебных исполнителей. Являлся членом Общественного совета при Министерстве юстиции и рабочих групп Парламента по разработке профильных законопроектов. Является специальным советником Президента Международного союза судебных исполнителей по странам СНГ и Азии, автором публикаций в казахстанских и зарубежных изданиях, участником международных профессиональных конференций.
baitaq	16	Иманалиев Аскар Муратович	Иманалиев Аскар Маратович	https://baytaq.kz/kk/candidates/imanaliev-askar-maratovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-22%2520at%25209.41.29%2520PM.jpeg&w=3840&q=75	0.985	0.326	MATCHED	UPLOADED	candidates/baitaq/16.jpg	https://assets.open-quryltai.org/candidates/baitaq/16.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:53Z	https://baytaq.kz/ru/candidates/imanaliev-askar-maratovich	
baitaq	18	Кажиев Сериккан Ергалиевич	Қажиев Серікқан Ерғалиұлы	https://baytaq.kz/kk/candidates/kazhiev-serikkan-ergalievich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1379.JPG&w=3840&q=75	0.940	0.407	MATCHED	UPLOADED	candidates/baitaq/18.jpg	https://assets.open-quryltai.org/candidates/baitaq/18.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:55Z	https://baytaq.kz/ru/candidates/kazhiev-serikkan-ergalievich	Кажиев Сериккан Ергалиевич родился 19 марта 1967 года в селе Саржал Абайского района области Абай. Окончил Семипалатинский строительный техникум, а затем Центрально-Азиатский университет по специальности «Юриспруденция». Трудовую деятельность начал в строительной сфере. В 1989–2011 годах проходил службу в органах внутренних дел Республики Казахстан, где занимал различные руководящие должности в системе дорожной полиции, завершив службу в должности командира отдельного батальона дорожной полиции №2 ДВД Восточно-Казахстанской области. После выхода на пенсию работал в сфере безопасности и строительства. В 2015–2023 годах возглавлял ТОО «ПОСЖБ». В настоящее время является директором ТОО «СемСтрой-Лидер». Имеет многолетний опыт работы в сфере правоохранительной деятельности, безопасности и строительства. Женат, воспитывает пятерых детей.
baitaq	19	Каметов Бакыт Хабидуллаевич	Каметов Бақыт Хабидоллаұлы	https://baytaq.kz/kk/candidates/kametov-bakyt-habidullaevich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-22%2520at%252010.22.09%2520PM.jpeg&w=3840&q=75	0.942	0.356	MATCHED	UPLOADED	candidates/baitaq/19.jpg	https://assets.open-quryltai.org/candidates/baitaq/19.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:54:58Z	https://baytaq.kz/ru/candidates/kametov-bakyt-habidullaevich	Каметов Бакыт Хабидуллаевич родился 7 февраля 1967 года в городе Гурьеве (ныне Атырау). Имеет высшее образование. Окончил Атырауский педагогический университет по специальности «Учитель физики и математики», Карагандинскую высшую школу полиции по специальности «Юриспруденция», а также Университет имени Ш. Есенова по специальности «Экономика». Трудовую деятельность начал в органах внутренних дел. В 1990–2006 годах работал участковым инспектором, сотрудником уголовного розыска, заместителем начальника подразделений органов внутренних дел, начальником следственного изолятора и исправительного учреждения, заместителем начальника районного отдела полиции. В последующие годы возглавлял Жайык-Каспийскую межобластную рыбохозяйственную инспекцию, учреждение «Еңбек-Атырау», занимался предпринимательской деятельностью, руководил службой безопасности Атырауского нефтеперерабатывающего завода и крестьянским хозяйством «Тама-Кен». В настоящее время является депутатом Атырауского областного маслихата, членом Казахстанской партии зелёных «Байтақ». Женат, воспитывает четверых детей.
baitaq	22	Кенжебекова Роза Темуркуловна	Кенжебекова Роза Темірқұлқызы	https://baytaq.kz/kk/candidates/kenzhebekova-roza-temirkulkyzy		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F87B97A59-A7B3-4C2D-A334-EDAB61ED253A.png&w=3840&q=75	0.938	0.498	MATCHED	UPLOADED	candidates/baitaq/22.jpg	https://assets.open-quryltai.org/candidates/baitaq/22.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:00Z	https://baytaq.kz/ru/candidates/kenzhebekova-roza-temirkulkyzy	Кенжебекова Роза Темиркуловна — общественный деятель, опытный специалист железнодорожной отрасли, председатель Женского совета Казахстанской партии зелёных «БАЙТАҚ». Имеет высшее экономическое образование. Более 22 лет работала в железнодорожной отрасли Казахстана, пройдя путь от специалиста до руководителя. Внесла значительный вклад в развитие отрасли, совершенствование производственных процессов и укрепление трудовых коллективов. В настоящее время возглавляет Женский совет партии «БАЙТАҚ», реализует проекты по развитию женского лидерства, экологического просвещения, поддержке семьи и молодёжи, а также продвижению общенациональной инициативы «Таза Қазақстан». В своей общественной деятельности последовательно выступает за защиту окружающей среды, социальную справедливость, укрепление института семьи и расширение участия женщин в общественной и политической жизни. Семейное положение: воспитывает сына.
baitaq	23	Керей Бекберген Дүйсенбайұлы	Керей Бекберген Дүйсенбайұлы	https://baytaq.kz/kk/candidates/kerey-bekbergen-duysenbayuly		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FJ46A1389.JPG&w=3840&q=75	1.000	0.595	MATCHED	UPLOADED	candidates/baitaq/23.jpg	https://assets.open-quryltai.org/candidates/baitaq/23.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:04Z	https://baytaq.kz/ru/candidates/kerey-bekbergen-duysenbayuly	Керей Бекберген Дуйсенбаевич родился 1 ноября 1971 года в селе Чалдай Щербактинского района Павлодарской области. Окончил Акмолинский сельскохозяйственный институт по специальности «Инженер-землеустроитель». Общий трудовой стаж — 34 года, стаж государственной службы — 31 год. Женат, имеет двоих детей. Профессиональную деятельность начал в сфере земельных отношений. Работал в земельной инспекции и природоохранных органах Павлодарской области. В дальнейшем занимал руководящие должности в Министерстве охраны окружающей среды, Министерстве энергетики, Министерстве экологии, геологии и природных ресурсов Республики Казахстан, курируя вопросы экологической политики, стратегического планирования, зеленой экономики, международного сотрудничества и привлечения инвестиций. В 2022 году работал главным менеджером Департамента инвестиций АО «НГК «Казгеология». С 2023 года занимает руководящие должности в Казахстанской партии зеленых «Байтақ», возглавлял Центральный аппарат и исполнял обязанности исполнительного секретаря партии. В настоящее время — секретарь Казахстанской партии зеленых «Байтақ» по вопросам зеленой экономики. Занимается развитием экологической политики, продвижением принципов зеленой экономики и устойчивого развития. Награжден нагрудным знаком «Экология саласының үздігі», юбилейной медалью «20 лет независимости Республики Казахстан», медалью «Ерен еңбегі үшін» и Почетной грамотой Министерства экологии Республики Казахстан.
baitaq	21	Кенжалиев Эльнар Багдаулетович	Кенжалиев Эльнар Бақдәулетұлы	https://baytaq.kz/kk/candidates/kenzhaliev-el-nar-bagdauletovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-22%2520at%252010.26.56%2520AM.jpeg&w=3840&q=75	0.942	0.423	MATCHED	UPLOADED	candidates/baitaq/21.jpg	https://assets.open-quryltai.org/candidates/baitaq/21.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:07Z	https://baytaq.kz/ru/candidates/kenzhaliev-el-nar-bagdauletovich	Кенжалиев Эльнар — инженер-металлург, кандидат технических наук, специалист с более чем 20-летним опытом работы в горно-металлургической и промышленной отраслях, свыше 10 лет занимал руководящие должности. С отличием окончил Казахский национальный технический университет имени К. Сатпаева, затем защитил кандидатскую диссертацию в Институте металлургии и обогащения. Проходил научную стажировку в Израильском технологическом институте (Технион). Автор 32 научных публикаций и ряда патентов Республики Казахстан. В разные годы работал в Институте металлургии и обогащения, корпорации «Казахмыс», Национальной горнорудной компании «Тау-Кен Самрук» и научно-технологическом холдинге «Парасат». Руководил реализацией крупных производственных и инвестиционных проектов в сфере металлургии, горнодобывающей промышленности и инновационных технологий. В настоящее время отвечает за стратегическое развитие и привлечение инвестиций в компании KazNewTech. Последовательно выступает за внедрение экологически безопасных технологий, развитие глубокой переработки сырья, сокращение промышленных отходов, восстановление нарушенных земель и рациональное использование природных ресурсов, считая, что промышленное развитие должно сочетаться с ответственным отношением к окружающей среде.
baitaq	26	Кунгожин Алмаз Мухамбетович	Күнғожин Алмаз Мұхамбетұлы	https://baytaq.kz/kk/candidates/kungozhin-almaz-muhambetovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-21%2520at%252011.33.37%2520AM.jpeg&w=3840&q=75	0.950	0.387	MATCHED	UPLOADED	candidates/baitaq/26.jpg	https://assets.open-quryltai.org/candidates/baitaq/26.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:09Z	https://baytaq.kz/ru/candidates/kungozhin-almaz-muhambetovich	Кунгожин Алмаз Мухамбетович — педагог, математик, доктор философии (PhD), руководитель в сфере образования и эксперт в области STEM-образования и олимпиадного движения. Окончил бакалавриат, магистратуру и докторантуру КазНУ имени аль-Фараби, выпускник международной программы «Болашак». Профессиональный путь прошёл от учителя математики и тренера олимпиадного резерва до руководителя ведущих образовательных учреждений. Возглавлял Республиканскую физико-математическую школу в Алматы, в настоящее время занимает должность первого заместителя председателя правления Республиканской физико-математической школы, курируя академическое направление. Неоднократно руководил национальной сборной Казахстана на Международной математической олимпиаде (IMO), Балканской математической олимпиаде (BMO) и Европейской математической олимпиаде для девушек (EGMO). Автор научных публикаций, авторского свидетельства и соавтор сборников олимпиадных задач. В настоящее время является кандидатом в депутаты Национального курултая от Казахстанской партии зелёных «Байтақ». В своей общественной деятельности выступает за развитие качественного образования, экологической культуры и принципов устойчивого развития, рассматривая интеллектуальный потенциал и сохранение природы как основу будущего Казахстана.
baitaq	24	Краснокуцкий Андрей Анатольевич	Краснокуцкий Андрей Анатольевич	https://baytaq.kz/kk/candidates/krasnokutskiy-andrey-anatol-evich	Краснокуцкий Андрей Анатольевич 1986 жылғы 26 желтоқсанда Алматы қаласында дүниеге келген. Менің балалық шағым осы қалада өтті, осы жерде білім алдым, еңбек жолымды бастадым және кәсіпкерліктегі алғашқы қадамдарымды жасадым. Еңбек жолымды мектеп жасында, 12 жасымнан бастап «Серебряный диск» дүкенінде сатуға көмектесуден бастадым. Дәл сол кезде еңбек етудің, берген сөзіңде тұрудың және адамдарды құрметтеудің қаншалықты маңызды екенін алғаш рет түсіндім. Біз шағын бизнестен бастадық. 21 жасымда достарыммен бірге қарыз қаражатқа компьютерлік ойындар мен аксессуарлар сататын алғашқы дүкенімізді аштық. Өрлеу де, құлдырау да болды. Бір кезеңде сәтсіз серіктестіктің салдарынан бәрін қайтадан дерлік басынан бастауға тура келді. Алайда дәл осы тәжірибе маған ең басты нәрсені үйретті: сәтсіздік – бұл соңы емес. Егер мойымай, өз қателіктеріңді талдап, алға қарай жылжуды жалғастырсаң, кез келген қиындықты жаңа мүмкіндікке айналдыруға болады. Бір ғана дүкен қалғаннан кейін жаңа кезең басталды. Біз мемлекеттік сатып алуларға қатысып, ірі әлеуметтік жобаларды жүзеге асыра бастадық, жабдықтар жеткізіп, біртіндеп тапсырыс берушілердің сеніміне ие болдық. Осылайша ATON+ компаниясы құрылды. Бүгінде ATON+ – қазақстандық өндіріс. Біз компьютер корпустарын, балалар ойын алаңдарын және абаттандырудың түрлі элементтерін шығарамыз. Мен үшін өз еңбегімнің нақты нәтижесін көру маңызды. Біздің командамыз шығарған өнімдер Қазақстанның түкпір-түкпіріндегі мектептерде, аулаларда және қоғамдық кеңістіктерде орнатылған кезде, еңбегіміздің еліміздің халқына шын мәнінде пайда әкеліп жатқанын түсінемін. Мен әрдайым технологияларға және олардың адамға беретін мүмкіндіктеріне сендім. Егер бір нәрсені білмесең, оны үйренуге болады. Бүгінде әлем өте жылдам өзгеріп жатыр. Жасанды интеллект, цифрлық технологиялар және заманауи өндірістер Қазақстан үшін орасан зор мүмкіндіктер ашып отыр. Жастарға мүмкіндік жасау. Өндіріс құру. Технологиялар жасау. Жұмыс орындарын құру.	https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FIMG_7216.PNG&w=3840&q=75	1.000	0.558	MATCHED	UPLOADED	candidates/baitaq/24.jpg	https://assets.open-quryltai.org/candidates/baitaq/24.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:12Z	https://baytaq.kz/ru/candidates/krasnokutskiy-andrey-anatol-evich	Краснокуцкий Андрей Анатольевич – дата рождения 26 декабря 1986 года в городе Алматы. Здесь прошло моё детство, здесь я учился, начал работать и сделал первые шаги в предпринимательстве. Работать начал ещё школьном возрасте с 12 лет, помогая продавать в магазине “Серебряный диск” и именно тогда впервые понял, насколько важно уметь работать, держать своё слово и уважать людей. Начинали с небольшого бизнеса и заёмных денег в 21 год, мы с друзьями открыли первый магазин по продаже компьютерных игр и аксессуаров были взлеты и падения. В какой-то момент из-за неудачного партнёрства нам пришлось практически начать всё сначала. Но именно этот опыт научил меня главному: неудача - это не конец. Если не опускать руки, анализировать свои ошибки и продолжать двигаться вперёд, любую трудность можно превратить в новую возможность. После того как остался один единственный магазин, начался новый этап. Мы стали участвовать в государственных закупках, реализовывать крупные социальные проекты, поставлять оборудование и постепенно заслужили доверие заказчиков. Так появилась компания ATON+. Сегодня ATON+ - это Казахстанское производство. Мы выпускаем компьютерные корпуса, детские игровые площадки и различные элементы благоустройства Для меня важно видеть конкретный результат своей работы. Когда продукция, созданная нашей командой, появляется в школах, дворах и общественных пространствах по всему Казахстану, я понимаю, что наша работа действительно приносит пользу народу нашей страны. Я всегда верил в технологии и возможности, которые они дают человеку. Если что-то, не знаешь - этому можно научиться. Сегодня мир меняется очень быстро. Искусственный интеллект, цифровые технологии и современные производства открывают перед Казахстаном огромные возможности. Создавать возможность для молодых людей. Создать производство. Создать технологии. Создать рабочие места.
baitaq	25	Кудеринов Мурат Тасбулатович	Құдеринов Мұрат Тасболатұлы	https://baytaq.kz/kk/candidates/kuderinov-murat-tasbulatovich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2F%25D0%259A%25D1%2583%25D0%25B4%25D0%25B5%25D1%2580%25D0%25B8%25D0%25BD%25D0%25BE%25D0%25B22.jpeg&w=3840&q=75	0.938	0.362	MATCHED	UPLOADED	candidates/baitaq/25.jpg	https://assets.open-quryltai.org/candidates/baitaq/25.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:14Z	https://baytaq.kz/ru/candidates/kuderinov-murat-tasbulatovich	Мурат Кудеринов родился 21 сентября 1977 года в Карагандинской области. Имеет высшее юридическое образование. В 1999 году окончил Карагандинский государственный университет имени Е.А. Букетова по специальности «Правоведение». Трудовую деятельность начал в органах прокуратуры, где с 2000 по 2010 годы проходил службу в прокуратуре Карагандинской области. В последующие годы работал юристом в сфере недропользования, руководил филиалом товарной биржи по Карагандинской области, возглавлял юридический отдел АО «Станция Экибастузская ГРЭС-2». С 2015 года является директором ТОО «Наше право.kz», а с 2019 года — председателем Правления Палаты казахстанских юридических консультантов. В 2015 году основал общественное объединение «Туған жер», занимающееся вопросами охраны окружающей среды. Является инициатором десятков судебных процессов по прекращению деятельности предприятий, нарушавших экологическое законодательство Республики Казахстан. С 2022 года состоит в Казахстанской партии зеленых «Байтақ», является исполнительным секретарем Карагандинского областного филиала, членом Политбюро и Политического совета партии. В 2023–2025 годах был депутатом Карагандинского городского маслихата VIII созыва. Женат, воспитывает двоих детей.
baitaq	27	Кыдырбаев Ерлан Жайлаубаевич	Қыдырбаев Ерлан Жайлаубайұлы	https://baytaq.kz/kk/candidates/kydyrbaev-erlan-zhaylaubaevich		https://baytaq.kz/_next/image?url=https%3A%2F%2Fbaytaq.kz%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-23%2520at%25207.17.23%2520AM.jpeg&w=3840&q=75	0.961	0.343	MATCHED	UPLOADED	candidates/baitaq/27.jpg	https://assets.open-quryltai.org/candidates/baitaq/27.jpg	Official Baitaq party source; no separate license declaration found.	2026-08-16T22:55:17Z	https://baytaq.kz/ru/candidates/kydyrbaev-erlan-zhaylaubaevich	Кыдырбаев Ерлан Жайлаубаевич родился 4 августа 1976 года в городе Алматы. В 1998 году окончил Казахский государственный аграрный университет по специальности «Ветеринарная медицина». Позже получил образование в университете «Туран» по специальностям «Экономика и менеджмент» (2004) и «Юриспруденция» (2013). В настоящее время является аспирантом кафедры экологии Института биологии Национальной академии наук Кыргызской Республики, где занимается научным исследованием в области биологических методов борьбы с опасными вредителями лесных насаждений. Трудовую деятельность начал в 1998 году. Работал менеджером по продажам, коммерческим директором и руководителем ряда коммерческих организаций, в том числе ТОО «Компания КЕНТ», ТОО «РПА Астана Медиа Сервис», ТОО «TAYER» и ЖСК «ДАР». В настоящее время является специалистом по коммерциализации в ТОО «Олтек Трейд» и ТОО «Азия-Auto Казахстан». С 2026 года — собственник сетевого издания ALEM. В 2021–2023 годах входил в состав Национального научного совета МОН РК по приоритету «Устойчивое развитие агропромышленного комплекса и безопасность сельскохозяйственной продукции». С 2021 года является членом Совета по региональному развитию города Астаны. С 2022 года — член Казахстанской партии зелёных «Байтақ», секретарь Центрального аппарата партии. Женат, воспитывает троих детей. Является инвалидом I группы.
